customer_id,event_name,event_timestamp,device_platform_name,device_make,device_model,description
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.PlaceIntoPairingModeEchoDefaultView.presentation.mobilytics-interaction,2023-02-01 17:30:40.039,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.CancelAndBackToIngressView.presentation.mobilytics-interaction,2023-02-01 17:30:40.128,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,MENU_SETTINGS,2023-02-01 17:30:41.981,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Core
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.load.mobilytics-interaction,2023-02-01 17:30:42.067,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpeakerCard.mobilytics-interaction,2023-02-01 17:30:42.068,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.load.mobilytics-interaction,2023-02-01 17:30:42.068,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpaceCard.mobilytics-interaction,2023-02-01 17:30:42.068,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_THERMOSTAT.mobilytics-interaction,2023-02-01 17:30:42.09,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_CAMERA.mobilytics-interaction,2023-02-01 17:30:42.091,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_SMARTPLUG.mobilytics-interaction,2023-02-01 17:30:42.094,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.impression.mobilytics-interaction,2023-02-01 17:30:42.271,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,MENU_MORE,2023-02-01 17:30:42.394,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Core
A1IWF85Y76DUZP,MORE_MENU_V2,2023-02-01 17:30:42.421,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,TMENU_SETTINGS,2023-02-01 17:30:43.853,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.settings.menu.mobilytics-interaction,2023-02-01 17:30:43.925,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.settings.settings_menu_device_settings.mobilytics-interaction,2023-02-01 17:30:52.433,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.settings.menu.mobilytics-interaction,2023-02-01 17:31:20.465,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,MENU_SETTINGS,2023-02-01 17:31:20.979,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Core
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.load.mobilytics-interaction,2023-02-01 17:31:21.077,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpeakerCard.mobilytics-interaction,2023-02-01 17:31:21.077,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpaceCard.mobilytics-interaction,2023-02-01 17:31:21.077,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_THERMOSTAT.mobilytics-interaction,2023-02-01 17:31:21.096,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_CAMERA.mobilytics-interaction,2023-02-01 17:31:21.098,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_SMARTPLUG.mobilytics-interaction,2023-02-01 17:31:21.10,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.impression.mobilytics-interaction,2023-02-01 17:31:21.248,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.categoryTileClick_ECHO.mobilytics-interaction,2023-02-01 17:31:22.321,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.devices-channel.efdIngress.mobilytics-interaction,2023-02-01 17:31:22.985,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 17:31:23.06,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.deviceSingle.mobilytics-interaction,2023-02-01 17:31:24.029,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.devices-channel.aboutPageClick.mobilytics-interaction,2023-02-01 17:31:27.346,iOS,Apple,"iPhone14,2",Alexa App Accessories General
A1IWF85Y76DUZP,react.lmnt.devices-channel.tupleCreatePageOpen.mobilytics-interaction,2023-02-01 17:31:31.995,iOS,Apple,"iPhone14,2",Alexa App Accessories General
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpaceCard.mobilytics-interaction,2023-02-01 17:31:33.107,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.load.mobilytics-interaction,2023-02-01 17:31:33.107,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpeakerCard.mobilytics-interaction,2023-02-01 17:31:33.107,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_THERMOSTAT.mobilytics-interaction,2023-02-01 17:31:33.125,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_SMARTPLUG.mobilytics-interaction,2023-02-01 17:31:33.126,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_CAMERA.mobilytics-interaction,2023-02-01 17:31:33.128,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.impression.mobilytics-interaction,2023-02-01 17:31:33.282,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.categoryTileClick_ECHO.mobilytics-interaction,2023-02-01 17:31:34.554,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.devices-channel.efdIngress.mobilytics-interaction,2023-02-01 17:31:36.506,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 17:31:36.581,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.deviceSingle.mobilytics-interaction,2023-02-01 17:31:45.274,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 17:31:46.614,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.placeIntoPairing.continue.mobilytics-interaction,2023-02-01 17:31:50.002,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.PlaceIntoPairingModeEchoDefaultView.presentation.mobilytics-interaction,2023-02-01 17:31:50.01,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.IosBluetoothAppPermissionsView.presentation.mobilytics-interaction,2023-02-01 17:31:50.632,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.TurnOnBluetoothView.presentation.mobilytics-interaction,2023-02-01 17:31:51.231,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.orangeLight.continue.mobilytics-interaction,2023-02-01 17:32:01.818,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.OrangeLightInstructionsEchoDefaultView.presentation.mobilytics-interaction,2023-02-01 17:32:01.823,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.selectDevice.deviceSelected.mobilytics-interaction,2023-02-01 17:32:04.235,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.SelectDeviceView.presentation.mobilytics-interaction,2023-02-01 17:32:04.245,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.SelectWifiNetworkView.presentation.mobilytics-interaction,2023-02-01 17:32:25.177,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.CancelAndBackToIngressView.presentation.mobilytics-interaction,2023-02-01 17:32:25.262,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,Enter,2023-02-01 20:09:00.003,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,alexa-growth-app-only-flag,2023-02-01 20:09:00.962,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,alexa-growth-app-only-flag,2023-02-01 20:09:00.962,iOS,Apple,"iPhone14,2",Alexa Mobile P13N
A1IWF85Y76DUZP,CardClick,2023-02-01 20:09:02.215,iOS,Apple,"iPhone14,2",Alexa Mobile P13N
A1IWF85Y76DUZP,CardClick,2023-02-01 20:09:02.215,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,Exit,2023-02-01 20:09:02.216,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,react.lmnt.devices-channel.efdIngress.mobilytics-interaction,2023-02-01 20:09:04.031,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 20:09:04.132,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.placeIntoPairing.continue.mobilytics-interaction,2023-02-01 20:09:18.787,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.PlaceIntoPairingModeEchoDefaultView.presentation.mobilytics-interaction,2023-02-01 20:09:18.795,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.IosBluetoothAppPermissionsView.presentation.mobilytics-interaction,2023-02-01 20:09:19.415,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.TurnOnBluetoothView.presentation.mobilytics-interaction,2023-02-01 20:09:20.015,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.orangeLight.continue.mobilytics-interaction,2023-02-01 20:09:22.585,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.OrangeLightInstructionsEchoDefaultView.presentation.mobilytics-interaction,2023-02-01 20:09:22.59,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.selectDevice.deviceSelected.mobilytics-interaction,2023-02-01 20:09:37.084,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.SelectDeviceView.presentation.mobilytics-interaction,2023-02-01 20:09:37.093,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.selectWifiNetwork.savedNetwork.mobilytics-interaction,2023-02-01 20:09:54.069,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.SelectWifiNetworkView.presentation.mobilytics-interaction,2023-02-01 20:09:54.086,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.WifiPreparingYourEchoView.presentation.mobilytics-interaction,2023-02-01 20:09:59.026,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.DynamicFirstAidView.presentation.mobilytics-interaction,2023-02-01 20:10:37.587,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.enterWifiCredentials.continue.mobilytics-interaction,2023-02-01 20:10:48.424,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.enterWifiCredentials.save=false.mobilytics-interaction,2023-02-01 20:10:48.424,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.EnterWifiCredentialsView.presentation.mobilytics-interaction,2023-02-01 20:10:48.434,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.WifiPreparingYourEchoView.presentation.mobilytics-interaction,2023-02-01 20:10:55.66,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.UgsErrorHandlerView.presentation.mobilytics-interaction,2023-02-01 20:10:55.728,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.ManualSetupView.presentation.mobilytics-interaction,2023-02-01 20:11:14.333,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.LocalNetworkPermissionView.presentation.mobilytics-interaction,2023-02-01 20:11:15.767,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.checkSetup.continue.mobilytics-interaction,2023-02-01 20:11:17.18,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.CheckSetupInstructionsEchoSmartSpeakersView.presentation.mobilytics-interaction,2023-02-01 20:11:17.188,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.AutoConnectToEchoView.presentation.mobilytics-interaction,2023-02-01 20:11:33.363,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.configuredNetworkSelected.mobilytics-interaction,2023-02-01 20:11:40.687,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.SoftAPSelectWifiNetworkView.presentation.mobilytics-interaction,2023-02-01 20:11:40.692,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,react.lmnt.device-oobe/state.alexa-oobe.SoftAPConnectToNetworkView.presentation.mobilytics-interaction,2023-02-01 20:11:44.717,iOS,Apple,"iPhone14,2",Alexa App Devices OOBE / Device Setup
A1IWF85Y76DUZP,Enter,2023-02-01 20:14:47.434,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,alexa-growth-app-only-flag,2023-02-01 20:14:52.114,iOS,Apple,"iPhone14,2",Alexa Mobile P13N
A1IWF85Y76DUZP,alexa-growth-app-only-flag,2023-02-01 20:14:52.114,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,MENU_NOWPLAYING,2023-02-01 20:14:52.918,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Core
A1IWF85Y76DUZP,Exit,2023-02-01 20:14:52.942,iOS,Apple,"iPhone14,2",Alexa MXBR Frontend
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.mediaCarouselViewed.mobilytics-interaction,2023-02-01 20:14:53.561,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.mediaCarouselViewed.mobilytics-interaction,2023-02-01 20:14:53.682,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.audibleCarouselViewed.mobilytics-interaction,2023-02-01 20:14:53.702,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.audibleCarouselViewed.mobilytics-interaction,2023-02-01 20:14:53.702,iOS,Apple,"iPhone14,2",Alexa Mobile Entertainment
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.mediaCarouselViewed.mobilytics-interaction,2023-02-01 20:14:53.769,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.musicHomeViewed.mobilytics-interaction,2023-02-01 20:14:54.007,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.musicHomeViewed.mobilytics-interaction,2023-02-01 20:14:54.007,iOS,Apple,"iPhone14,2",Alexa Mobile Entertainment
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.mediaCarouselViewed.mobilytics-interaction,2023-02-01 20:14:54.026,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.musicHomeViewed.mobilytics-interaction,2023-02-01 20:14:54.107,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.musicHomeViewed.mobilytics-interaction,2023-02-01 20:14:54.107,iOS,Apple,"iPhone14,2",Alexa Mobile Entertainment
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.mediaCarouselViewed.mobilytics-interaction,2023-02-01 20:14:54.121,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.audibleCarouselViewed.mobilytics-interaction,2023-02-01 20:14:54.913,iOS,Apple,"iPhone14,2",Alexa Mobile Entertainment
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.audibleCarouselViewed.mobilytics-interaction,2023-02-01 20:14:54.913,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.mediaCarouselViewed.mobilytics-interaction,2023-02-01 20:14:55.408,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,MENU_SETTINGS,2023-02-01 20:15:21.117,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Core
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.musicHomeViewed.mobilytics-interaction,2023-02-01 20:15:21.164,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Elements
A1IWF85Y76DUZP,react.lmnt.channels-entertainment.musicHomeViewed.mobilytics-interaction,2023-02-01 20:15:21.164,iOS,Apple,"iPhone14,2",Alexa Mobile Entertainment
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpaceCard.mobilytics-interaction,2023-02-01 20:15:21.238,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpeakerCard.mobilytics-interaction,2023-02-01 20:15:21.239,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_THERMOSTAT.mobilytics-interaction,2023-02-01 20:15:21.279,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_SMARTPLUG.mobilytics-interaction,2023-02-01 20:15:21.28,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_CAMERA.mobilytics-interaction,2023-02-01 20:15:21.281,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.favorites.load.loadFavorites.mobilytics-interaction,2023-02-01 20:15:21.453,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.impression.mobilytics-interaction,2023-02-01 20:15:21.531,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.load.mobilytics-interaction,2023-02-01 20:15:21.531,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.categoryTileClick_ECHO.mobilytics-interaction,2023-02-01 20:15:22.036,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.devices-channel.efdIngress.mobilytics-interaction,2023-02-01 20:15:22.785,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 20:15:22.877,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.quickActions_entering_page.mobilytics-interaction,2023-02-01 20:15:23.145,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.BluetoothCard_entering_page.mobilytics-interaction,2023-02-01 20:15:23.15,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.household.withAlarmData.mobilytics-interaction,2023-02-01 20:15:23.151,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.StatusCard_entering_page.mobilytics-interaction,2023-02-01 20:15:23.162,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.RatsCard_entering_page.mobilytics-interaction,2023-02-01 20:15:26.424,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.status_card.mobilytics-interaction,2023-02-01 20:15:31.341,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.devices-channel.aboutPageClick.mobilytics-interaction,2023-02-01 20:15:38.075,iOS,Apple,"iPhone14,2",Alexa App Accessories General
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 20:16:53.777,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.quickActions_entering_page.mobilytics-interaction,2023-02-01 20:16:53.778,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.BluetoothCard_entering_page.mobilytics-interaction,2023-02-01 20:16:53.782,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.household.withAlarmData.mobilytics-interaction,2023-02-01 20:16:53.787,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.RatsCard_entering_page.mobilytics-interaction,2023-02-01 20:16:53.788,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.StatusCard_entering_page.mobilytics-interaction,2023-02-01 20:16:53.802,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,MENU_SETTINGS,2023-02-01 20:16:55.175,iOS,Apple,"iPhone14,2",Alexa Mobile Org Platform Core
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpeakerCard.mobilytics-interaction,2023-02-01 20:16:55.269,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.load.mobilytics-interaction,2023-02-01 20:16:55.269,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.nullSpaceCard.mobilytics-interaction,2023-02-01 20:16:55.269,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_THERMOSTAT.mobilytics-interaction,2023-02-01 20:16:55.293,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_SMARTPLUG.mobilytics-interaction,2023-02-01 20:16:55.294,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.upsellCategoryTileView_CAMERA.mobilytics-interaction,2023-02-01 20:16:55.296,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.smart-home.recommendations.HunchesContentPublisher.impression.mobilytics-interaction,2023-02-01 20:16:55.468,iOS,Apple,"iPhone14,2",Alexa Smart Home Mobile App Control
A1IWF85Y76DUZP,react.lmnt.devices-channel.categoryTileClick_ECHO.mobilytics-interaction,2023-02-01 20:16:56.284,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.devices-channel.efdIngress.mobilytics-interaction,2023-02-01 20:16:57.183,iOS,Apple,"iPhone14,2",Alexa Mobile Device
A1IWF85Y76DUZP,react.lmnt.device-single-control.DeviceSingleControl_entering_page.mobilytics-interaction,2023-02-01 20:16:57.26,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.quickActions_entering_page.mobilytics-interaction,2023-02-01 20:16:57.26,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.BluetoothCard_entering_page.mobilytics-interaction,2023-02-01 20:16:57.265,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.device-single-control.RatsCard_entering_page.mobilytics-interaction,2023-02-01 20:16:57.265,iOS,Apple,"iPhone14,2",Alexa Mobile Event
A1IWF85Y76DUZP,react.lmnt.household.withAlarmData.mobilytics-interaction,2023-02-01 20:16:57.265,iOS,Apple,"iPhone14,2",Alexa Mobile Event
